,Male 50 Breaststroke,,,,,,,,,,,,,,,,,
,1,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:42.60,,,
,2,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,00:44.42,,,
,3,,12/12/2009,,Boro of Barnsley Xmas Meet                        ,,,,,Sheffield                                       ,,,3,,00:49.87,,,
,4,,19/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,00:52.85,,,
,Male 100 Breaststroke,,,,,,,,,,,,,,,,,
,1,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,01:51.49,,,
,Male 50 Butterfly,,,,,,,,,,,,,,,,,
,1,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:39.52,,,
,2,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,00:40.90,,,
,3,,12/12/2009,,Boro of Barnsley Xmas Meet                        ,,,,,Sheffield                                       ,,,3,,00:46.01,,,
,Male 50 Backstroke,,,,,,,,,,,,,,,,,
,1,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:39.18,,,
,2,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,00:40.57,,,
,3,,12/12/2009,,Boro of Barnsley Xmas Meet                        ,,,,,Sheffield                                       ,,,3,,00:44.50,,,
,Male 100 Backstroke,,,,,,,,,,,,,,,,,
,1,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,01:37.24,,,
,Male 100 Individual Medley,,,,,,,,,,,,,,,,,
,1,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,01:39.59,,,
,Male 200 Individual Medley,,,,,,,,,,,,,,,,,
,1,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,03:03.88,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:45:36,,,,,,,,,,,,,,,Page,35,/,130
,,,,,,,,,Male Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Oliver Cort                                       ,,,,,,13/11/2001,,Sheffield C,,,884595,,,,,,,
,Male 50 Freestyle,,,,,,,,,,,,,,,,,
,1,,22/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,00:35.81,,,
,2,,21/07/2013,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:36.31,,,
,3,,16/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,00:37.41,,,
,4,,21/04/2013,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:39.85,,,
,5,,03/11/2012,,Barnsleys Minors Swimming League              ,,,,,Barnsley                                       ,,,3,,00:40.25,,,
,6,,22/09/2012,,Rotherham Metro A& B Grade Meet               ,,,,,Sheffield                                       ,,,3,,00:40.85,,,
,7,,17/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,00:42.45,,,
,8,,05/11/2011,,Barnsley Minors League Individual Champs   ,,,,,Knottinley                                     ,,,4,,00:42.67,,,
,9,,10/12/2011,,Borough of Barnsley SC Xmas Sprint             ,,,,,Sheffield                                       ,,,3,,00:43.91,,,
,10,,02/07/2011,,City of Derby B Grade Open Meet                  ,,,,,Derby                                           ,,,3,,00:44.68,,,
,11,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:45.33,,,
,12,,17/07/2011,,Rotherham Metro A & B Grade Meet              ,,,,,Sheffield                                       ,,,3,,00:46.38,,,
,,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:46.38,,,
,Male 100 Freestyle,,,,,,,,,,,,,,,,,
,1,,21/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,01:23.33,,,
,2,,21/07/2013,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,01:24.61,,,
,3,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,01:25.71,,,
,4,,15/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,01:27.42,,,
,5,,22/09/2012,,Rotherham Metro A& B Grade Meet               ,,,,,Sheffield                                       ,,,3,,01:29.98,,,
,Male 50 Breaststroke,,,,,,,,,,,,,,,,,
,1,,21/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,00:44.37,,,
,2,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,00:44.63,,,
,3,,20/07/2013,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:45.42,,,
,4,,15/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,00:45.61,,,
,5,,21/04/2013,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:46.49,,,
,6,,13/10/2012,,Yorkshire SA Winter Competition 2012           ,,,,,Sheffield                                       ,,,2,,00:46.82,,,
,,,03/11/2012,,Barnsleys Minors Swimming League              ,,,,,Barnsley                                       ,,,3,,00:46.82,,,
,8,,16/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,00:48.08,,,
,9,,05/11/2011,,Barnsley Minors League Individual Champs   ,,,,,Knottinley                                     ,,,4,,00:48.80,,,
,10,,08/10/2011,,Yorkshire Winter Competition                      ,,,,,Sheffield                                       ,,,2,,00:50.29,,,
,11,,10/12/2011,,Borough of Barnsley SC Xmas Sprint             ,,,,,Sheffield                                       ,,,3,,00:51.29,,,
,12,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:52.02,,,
,13,,16/07/2011,,Rotherham Metro A & B Grade Meet              ,,,,,Sheffield                                       ,,,3,,00:53.58,,,
,14,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:56.39,,,
,Male 100 Breaststroke,,,,,,,,,,,,,,,,,
,1,,22/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,01:37.14,,,
,2,,16/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,01:38.05,,,
,3,,20/07/2013,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,01:38.75,,,
,4,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,01:39.07,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:45:36,,,,,,,,,,,,,,,Page,36,/,130
,,,,,,,,,Male Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Oliver Cort                                       ,,,,,,13/11/2001,,Sheffield C,,,884595,,,,,,,
,Male 100 Breaststroke,,,,,,,,,,,,,,,,,
,5,,22/09/2012,,Rotherham Metro A& B Grade Meet               ,,,,,Sheffield                                       ,,,3,,01:42.98,,,
,6,,14/07/2012,,Rotherham Metro ASC L3 Short Course Meet,,,,,Sheffield                                       ,,,3,,01:43.11,,,
,7,,17/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,01:46.19,,,
,Male 200 Breaststroke,,,,,,,,,,,,,,,,,
,1,,21/07/2013,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,03:28.81,,,
,Male 50 Butterfly,,,,,,,,,,,,,,,,,
,1,,21/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,00:41.57,,,
,2,,21/04/2013,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:43.46,,,
,3,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,00:44.18,,,
,4,,15/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,00:44.71,,,
,5,,03/11/2012,,Barnsleys Minors Swimming League              ,,,,,Barnsley                                       ,,,3,,00:44.73,,,
,6,,20/07/2013,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:45.12,,,
,7,,14/07/2012,,Rotherham Metro ASC L3 Short Course Meet,,,,,Sheffield                                       ,,,3,,00:45.33,,,
,8,,22/09/2012,,Rotherham Metro A& B Grade Meet               ,,,,,Sheffield                                       ,,,3,,00:46.10,,,
,9,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:54.10,,,
,10,,02/07/2011,,City of Derby B Grade Open Meet                  ,,,,,Derby                                           ,,,3,,00:54.69,,,
,Male 50 Backstroke,,,,,,,,,,,,,,,,,
,1,,22/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,00:40.88,,,
,2,,21/07/2013,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:41.60,,,
,3,,16/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,00:41.63,,,
,4,,21/04/2013,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:43.37,,,
,5,,03/11/2012,,Barnsleys Minors Swimming League              ,,,,,Barnsley                                       ,,,3,,00:43.68,,,
,6,,17/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,00:45.71,,,
,7,,05/11/2011,,Barnsley Minors League Individual Champs   ,,,,,Knottinley                                     ,,,4,,00:47.05,,,
,8,,10/12/2011,,Borough of Barnsley SC Xmas Sprint             ,,,,,Sheffield                                       ,,,3,,00:48.02,,,
,9,,17/07/2011,,Rotherham Metro A & B Grade Meet              ,,,,,Sheffield                                       ,,,3,,00:51.05,,,
,10,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:51.76,,,
,11,,02/07/2011,,City of Derby B Grade Open Meet                  ,,,,,Derby                                           ,,,3,,00:52.14,,,
,Male 100 Backstroke,,,,,,,,,,,,,,,,,
,1,,15/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,01:31.63,,,
,2,,16/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,01:39.46,,,
,3,,22/09/2012,,Rotherham Metro A& B Grade Meet               ,,,,,Sheffield                                       ,,,3,,01:39.97,,,
,Male 100 Individual Medley,,,,,,,,,,,,,,,,,
,1,,16/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,01:27.58,,,
,2,,13/10/2012,,Yorkshire SA Winter Competition 2012           ,,,,,Sheffield                                       ,,,2,,01:35.57,,,
,3,,17/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,01:36.63,,,
,4,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,01:44.76,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:45:36,,,,,,,,,,,,,,,Page,37,/,130
,,,,,,,,,Male Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Alexander Crane                                   ,,,,,,13/06/1995,,Sheffield C,,,284550,,,,,,,
,Male 50 Freestyle,,,,,,,,,,,,,,,,,
,1,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,00:28.78,,,
,2,,20/09/2008,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,00:31.46,,,
,3,,18/03/2006,,Yorkshire County Champs                           ,,,,,Sheffield                                       ,,,2,,00:33.18,,,
,4,,22/09/2007,,Rotherham Metro SC Meet                           ,,,,,Sheffield                                       ,,,3,,00:33.27,,,
,5,,24/03/2007,,Yorkshire County Champs                           ,,,,,Sheffield                                       ,,,2,,00:33.30,,,
,6,,18/03/2006,,Yorkshire County Champs                           ,,,,,Sheffield                                       ,,,2,,00:33.81,,,
,7,,20/03/2005,,Yorkshire County Champs 2005                     ,,,,,Sheffield                                       ,,,0,,00:37.43,,,
,Male 100 Freestyle,,,,,,,,,,,,,,,,,
,1,,09/10/2010,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,2,,01:00.13,,,
,2,,18/07/2010,,Rotherham Metro A&B SC Meet                     ,,,,,Sheffield                                       ,,,3,,01:00.62,,,
,3,,11/10/2009,,Yorkshire Winter Meet                             ,,,,,Sheffield                                       ,,,2,,01:03.32,,,
,4,,12/10/2008,,Yorkshire Winter Champs                           ,,,,,Sheffield                                       ,,,1,,01:04.45,,,
,5,,19/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,01:05.38,,,
,6,,14/10/2007,,Yorkshire Winter Age Grp                          ,,,,,Sheffield                                       ,,,1,,01:12.30,,,
,7,,22/09/2007,,Rotherham Metro SC Meet                           ,,,,,Sheffield                                       ,,,3,,01:15.45,,,
,8,,15/10/2006,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,1,,01:15.51,,,
,9,,23/09/2006,,Rotherham Graded Meet                             ,,,,,Sheffield                                       ,,,3,,01:16.33,,,
,Male 50 Breaststroke,,,,,,,,,,,,,,,,,
,1,,18/07/2010,,Rotherham Metro A&B SC Meet                     ,,,,,Sheffield                                       ,,,3,,00:35.94,,,
,2,,22/09/2007,,Rotherham Metro SC Meet                           ,,,,,Sheffield                                       ,,,3,,00:44.29,,,
,3,,24/03/2007,,Yorkshire County Champs                           ,,,,,Sheffield                                       ,,,2,,00:45.58,,,
,4,,23/09/2006,,Rotherham Graded Meet                             ,,,,,Sheffield                                       ,,,3,,00:46.36,,,
,5,,18/03/2006,,Yorkshire County Champs                           ,,,,,Sheffield                                       ,,,2,,00:47.53,,,
,Male 100 Breaststroke,,,,,,,,,,,,,,,,,
,1,,10/10/2010,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,2,,01:19.08,,,
,2,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,01:21.26,,,
,3,,11/10/2009,,Yorkshire Winter Meet                             ,,,,,Sheffield                                       ,,,2,,01:23.64,,,
,4,,20/09/2008,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,01:28.69,,,
,Male 200 Breaststroke,,,,,,,,,,,,,,,,,
,1,,18/07/2010,,Rotherham Metro A&B SC Meet                     ,,,,,Sheffield                                       ,,,3,,02:57.39,,,
,Male 50 Butterfly,,,,,,,,,,,,,,,,,
,1,,19/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,00:34.58,,,
,2,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,00:35.58,,,
,3,,20/09/2008,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,00:36.49,,,
,Male 50 Backstroke,,,,,,,,,,,,,,,,,
,1,,24/03/2007,,Yorkshire County Champs                           ,,,,,Sheffield                                       ,,,2,,00:37.60,,,
,2,,23/09/2006,,Rotherham Graded Meet                             ,,,,,Sheffield                                       ,,,3,,00:40.85,,,
,3,,22/09/2007,,Rotherham Metro SC Meet                           ,,,,,Sheffield                                       ,,,3,,00:41.52,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:45:36,,,,,,,,,,,,,,,Page,38,/,130
,,,,,,,,,Male Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Alexander Crane                                   ,,,,,,13/06/1995,,Sheffield C,,,284550,,,,,,,
,Male 50 Backstroke,,,,,,,,,,,,,,,,,
,4,,18/03/2006,,Yorkshire County Champs                           ,,,,,Sheffield                                       ,,,2,,00:43.02,,,
,Male 100 Backstroke,,,,,,,,,,,,,,,,,
,1,,10/10/2009,,Yorkshire Winter Meet                             ,,,,,Sheffield                                       ,,,2,,01:11.88,,,
,2,,19/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,01:11.92,,,
,3,,10/10/2010,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,2,,01:12.48,,,
,4,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,01:12.87,,,
,5,,20/09/2008,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,01:19.05,,,
,6,,22/09/2007,,Rotherham Metro SC Meet                           ,,,,,Sheffield                                       ,,,3,,01:24.19,,,
,7,,13/10/2007,,Yorkshire Winter Age Grp                          ,,,,,Sheffield                                       ,,,1,,01:25.13,,,
,8,,14/10/2006,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,1,,01:27.97,,,
,Male 100 Individual Medley,,,,,,,,,,,,,,,,,
,1,,18/07/2010,,Rotherham Metro A&B SC Meet                     ,,,,,Sheffield                                       ,,,3,,01:10.76,,,
,2,,19/09/2009,,Rotherham Metro A/B L3 Mt                         ,,,,,Sheffield                                       ,,,3,,01:13.03,,,
,3,,19/07/2009,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,01:15.39,,,
,4,,20/09/2008,,Rotherham Metro A/B Meet                          ,,,,,Ponds Forge                                ,,,3,,01:15.67,,,
,5,,22/09/2007,,Rotherham Metro SC Meet                           ,,,,,Sheffield                                       ,,,3,,01:24.94,,,
,Male 200 Individual Medley,,,,,,,,,,,,,,,,,
,1,,11/10/2009,,Yorkshire Winter Meet                             ,,,,,Sheffield                                       ,,,2,,02:38.68,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:45:36,,,,,,,,,,,,,,,Page,39,/,130
,,,,,,,,,Male Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Ewan Cresswell                                    ,,,,,,19/11/2000,,Sheffield C,,,840874,,,,,,,
,Male 50 Freestyle,,,,,,,,,,,,,,,,,
,1,,21/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,00:30.14,,,
,2,,16/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,00:32.32,,,
,3,,21/04/2013,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:33.66,,,
,4,,08/12/2012,,Boro of Barnsley 17 Annual Christmas Meet  ,,,,,Barnsley                                       ,,,3,,00:34.10,,,
,5,,08/10/2011,,Yorkshire Winter Competition                      ,,,,,Sheffield                                       ,,,2,,00:35.78,,,
,6,,17/07/2011,,Rotherham Metro A & B Grade Meet              ,,,,,Sheffield                                       ,,,3,,00:37.15,,,
,7,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:37.45,,,
,8,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:38.00,,,
,9,,09/10/2010,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,2,,00:39.10,,,
,10,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,00:39.64,,,
,11,,12/12/2009,,Boro of Barnsley Xmas Meet                        ,,,,,Sheffield                                       ,,,3,,00:40.90,,,
,Male 100 Freestyle,,,,,,,,,,,,,,,,,
,1,,20/07/2014,,Rotherham Metro A&B Grade Short Course,,,,,Sheffield                                       ,,,3,,01:01.71,,,
,2,,22/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,01:05.35,,,
,3,,13/10/2013,,Yorkshire Winter Competition                      ,,,,,Sheffield                                       ,,,2,,01:06.55,,,
,4,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,01:09.43,,,
,5,,15/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,01:10.13,,,
,6,,14/10/2012,,Yorkshire SA Winter Competition 2012           ,,,,,Sheffield                                       ,,,2,,01:11.59,,,
,7,,16/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,01:14.56,,,
,8,,17/07/2011,,Rotherham Metro A & B Grade Meet              ,,,,,Sheffield                                       ,,,3,,01:19.04,,,
,Male 200 Freestyle,,,,,,,,,,,,,,,,,
,1,,19/07/2014,,Rotherham Metro A&B Grade Short Course,,,,,Sheffield                                       ,,,3,,02:14.26,,,
,2,,20/07/2013,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,02:25.88,,,
,Male 400 Freestyle,,,,,,,,,,,,,,,,,
,1,,20/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,04:45.88,,,
,2,,14/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,05:08.05,,,
,3,,15/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,05:32.64,,,
,Male 50 Breaststroke,,,,,,,,,,,,,,,,,
,1,,15/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,00:44.32,,,
,2,,21/04/2013,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:46.57,,,
,3,,10/12/2011,,Borough of Barnsley SC Xmas Sprint             ,,,,,Sheffield                                       ,,,3,,00:47.31,,,
,4,,08/10/2011,,Yorkshire Winter Competition                      ,,,,,Sheffield                                       ,,,2,,00:48.40,,,
,5,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:50.62,,,
,6,,16/07/2011,,Rotherham Metro A & B Grade Meet              ,,,,,Sheffield                                       ,,,3,,00:50.76,,,
,7,,09/10/2010,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,2,,00:53.87,,,
,8,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,00:53.99,,,
,Male 100 Breaststroke,,,,,,,,,,,,,,,,,
,1,,12/10/2013,,Yorkshire Winter Competition                      ,,,,,Sheffield                                       ,,,2,,01:30.36,,,
SPORTSYSTEMS British Swimming Club Rankings Rev 5.2,,,,,,,,,,,,,,,,,,
23/08/2014 11:45:36,,,,,,,,,,,,,,,Page,40,/,130
,,,,,,,,,Male Open Short Course,,,,,,,,,
,,,,,,,,,All Time Best - Age At 31st December,,,,,,,,,
,,,Date,,,Meet,,,,,Venue,,Level,,Time,,,
Ewan Cresswell                                    ,,,,,,19/11/2000,,Sheffield C,,,840874,,,,,,,
,Male 100 Breaststroke,,,,,,,,,,,,,,,,,
,2,,16/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,01:35.49,,,
,3,,08/12/2012,,Boro of Barnsley 17 Annual Christmas Meet  ,,,,,Barnsley                                       ,,,3,,01:38.51,,,
,4,,13/10/2012,,Yorkshire SA Winter Competition 2012           ,,,,,Sheffield                                       ,,,2,,01:39.03,,,
,5,,17/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,01:39.55,,,
,6,,14/07/2012,,Rotherham Metro ASC L3 Short Course Meet,,,,,Sheffield                                       ,,,3,,01:39.60,,,
,7,,22/09/2012,,Rotherham Metro A& B Grade Meet               ,,,,,Sheffield                                       ,,,3,,01:39.92,,,
,8,,16/07/2011,,Rotherham Metro A & B Grade Meet              ,,,,,Sheffield                                       ,,,3,,01:46.99,,,
,9,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,01:52.23,,,
,Male 50 Butterfly,,,,,,,,,,,,,,,,,
,1,,22/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,00:32.96,,,
,2,,15/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,00:35.53,,,
,3,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,00:35.88,,,
,4,,21/04/2013,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:36.16,,,
,5,,21/04/2013,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:36.70,,,
,6,,22/09/2012,,Rotherham Metro A& B Grade Meet               ,,,,,Sheffield                                       ,,,3,,00:37.84,,,
,7,,09/10/2011,,Yorkshire Winter Competition                      ,,,,,Sheffield                                       ,,,2,,00:40.27,,,
,8,,16/06/2012,,Scarborough SC A&B Graded Gala                ,,,,,Scarborough                                ,,,4,,00:40.94,,,
,9,,16/07/2011,,Rotherham Metro A & B Grade Meet              ,,,,,Sheffield                                       ,,,3,,00:42.80,,,
,10,,17/09/2011,,Rotherham Metro A & B Grade Gala              ,,,,,Sheffield                                       ,,,3,,00:42.95,,,
,11,,11/12/2010,,Bo Barnsley Xmas Sprint                           ,,,,,Sheffield                                       ,,,4,,00:43.10,,,
,12,,10/10/2010,,Yorkshire Winter Comp                             ,,,,,Sheffield                                       ,,,2,,00:44.39,,,
,13,,18/09/2010,,Rotherham Metro B & C Meet                        ,,,,,Sheffield                                       ,,,3,,00:45.45,,,
,14,,12/12/2009,,Boro of Barnsley Xmas Meet                        ,,,,,Sheffield                                       ,,,3,,00:48.26,,,
,Male 100 Butterfly,,,,,,,,,,,,,,,,,
,1,,21/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,01:14.85,,,
,2,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,01:21.40,,,
,Male 50 Backstroke,,,,,,,,,,,,,,,,,
,1,,20/07/2014,,Rotherham Metro A&B Grade Short Course,,,,,Sheffield                                       ,,,3,,00:33.28,,,
,2,,22/06/2014,,Scarborough SC A & B Graded Meet             ,,,,,Scarborough                                ,,,3,,00:33.39,,,
,3,,16/06/2013,,Scarborough SC SSC A&B Meet 2013           ,,,,,Scarborough                                ,,,3,,00:35.47,,,
,4,,21/09/2013,,Rotherham Metro SC A & B Grade SC Meet  ,,,,,Sheffield                                       ,,,3,,00:36.19,,,
,5,,21/04/2013,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:36.70,,,
,6,,21/04/2013,,Stocksbridge Pentaqua SC Spring Sprints     ,,,,,Stocksbridge                                ,,,3,,00:37.10,,,
,7,,08/12/2012,,Boro of Barnsley 17 Annual Christmas Meet  ,,,,,Barnsley                                       ,,,3,,00:38.25,,,
,8,,10/12/2011,,Borough of Barnsley SC Xmas Sprint             ,,,,,Sheffield                                       ,,,3,,00:41.67,,,
